source_original,score,level,RNA_data
MAP3K10,1.326696993340375,1,0.2441515326499939
MAP3K11,-0.10721117437063866,1,-0.06250502914190292
MAP3K12,0.7420022827631879,2,-0.009509444236755371
MAP3K13,-2.7307220318375247,3,0.06749889999628067
MAP3K14,-5.506551608406652,1,-0.14168329536914825
MAP3K2,-0.9822365820883266,2,-0.04612484574317932
MAP3K20,0.9350752568832912,2,-0.1317625790834427
MAP3K21,0.2156266259911006,2,-0.0027046645991504192
MAP3K3,0.6939220027220238,2,-0.07947112619876862
MAP3K4,0.9350752568832912,2,-0.0014113623183220625
MAP3K5,-2.255037260858678,2,-0.010143538005650043
MAP3K6,-3.486494789085338,2,-0.25959309935569763
MAP3K7,-0.73456014491375,1,-6.201993674039841e-4
MAP3K8,-1.662737906374072,2,-0.35462307929992676
MAP4K1,-2.4129087284701747,2,-0.18915487825870514
MAP4K2,-1.7526280099686797,2,0.062259189784526825
MAP4K3,-3.311364844604247,2,0.06986680626869202
MAP4K4,-1.3242279026750823,2,0.048263322561979294
MAP4K5,-0.9936908787697799,2,0.07467029243707657
MAPK1,-6.4210444714986625,1,0.043539706617593765
MAPK10,-1.353490622624281,1,0.2871764600276947
MAPK11,-3.1081049664873657,1,0.10284946113824844
MAPK12,0.03510330352629695,1,0.12027475237846375
MAPK13,-0.36247171947177426,1,-0.215508371591568
MAPK14,-7.018805708470189,1,-0.06657037138938904
MAPK15,-4.008760101184255,1,0.1875624656677246
MAPK3,-5.15758901675317,1,0.044402461498975754
MAPK6,0.3590322572354237,3,-0.025550751015543938
MAPK7,-2.113969455042017,1,-0.058019042015075684
MAPK8,-4.9316866087366495,1,0.21955671906471252
MAPK8IP1,0.27505362235377806,1,0.34459835290908813
MAPK8IP2,-3.1847948475513017,2,0.5214024186134338
MAPK8IP3,-1.3799873476698297,2,0.17331041395664215
MAPK9,-4.192582631010975,1,0.13182123005390167
MAPKAP1_MLST8_MTOR_RICTOR,0.8627479982481915,2,NA
MAPKAPK2,-0.9691104718860961,1,-0.1732872873544693
MAPKAPK3,-0.6326006774433037,2,-0.13893018662929535
MAPKAPK5,-2.084887405738716,1,0.024485595524311066
MARCHF5,-1.702343180019426,3,0.04125569388270378
MARCHF9,0.14780742585787696,2,0.09969422221183777
MARK1,-0.04033861587331945,3,0.191557839512825
MARK2,-1.258098171592724,1,0.031139830127358437
MAS1,0.7968528785526514,3,0.07610054314136505
MAST1,-2.085278408406965,2,0.537173867225647
MAST2,2.085278408406965,2,-2.91863369056955e-4
MAST3,2.085278408406965,2,0.28959697484970093
MAT1A,1.2937985332944975,1,-0.21664074063301086
MAT2B,0.41963281781345296,3,-0.044583264738321304
MATK,-0.3718559322552263,2,0.3613273799419403
MAVS,-1.097573819294628,1,0.015526424162089825
MAX,-1.491695627666567,0,-0.06868140399456024
MAX_MYC_ZMIZ1,-0.9570352873677228,3,NA
MAZ,-1.508878173298921,0,0.0025035461876541376
MAZ,-1.508878173298921,0,0.0025035461876541376
MBD1,0.5867792290242814,0,-0.0031631768215447664
MBIP,0.7968528785526514,3,0.07068397849798203
MBTPS1,0.39585736703961216,1,-0.02530350349843502
MBTPS2,0.39585736703961216,1,-0.005929712206125259
MC1R,-0.4533286658074623,3,-0.11261473596096039
MC2R,-1.4199345214763202,3,-0.06232834607362747
MC3R,-1.0787022645240227,3,-0.017643636092543602
MC4R,-1.439106333375382,3,0.4504348039627075
MC5R,-1.439106333375382,3,0.05010140687227249
MCF2,-1.7052626275791138,2,0.510789692401886
MCF2L,-0.16219050800738427,3,0.3783993422985077
MCHR1,-1.8628360601676752,3,-0.20913220942020416
MCHR2,-1.439106333375382,3,0.3991181552410126
MCL1,-0.8069572845043959,3,-0.23202066123485565
MCM10,-0.12805291233112104,2,0.0355428010225296
MCPH1,-0.3594881948131964,1,0.02550090104341507
MCRIP1,-0.47976263492921145,1,0.09055129438638687
MDC1,-0.41105195579237824,2,0.0369105264544487
MDFI,-0.47875106712084337,1,0.15421171486377716
MDGA2,0.38634216341312877,1,0.5059830546379089
MDK,-0.7315476922924561,2,-0.20175950229167938
MDM2,3.194526079846041,1,-0.19485309720039368
MDM4,2.084887405738716,1,0.09082932025194168
MECOM,-0.09235603195548782,0,0.03133227303624153
MECP2,0.7636899154280412,0,0.0737866535782814
MED1,-1.4807862496430384,0,0.0261123925447464
MED1,-1.4807862496430384,0,0.0261123925447464
MED14,-0.793990811488435,1,-0.07343821972608566
MEF2A,0.36739394912210027,1,-0.04316028580069542
MEF2B,-1.754296121714643,0,NA
MEF2B,-1.754296121714643,0,NA
MEF2B,-1.754296121714643,0,NA
MEF2B,-1.754296121714643,0,NA
MEF2C,1.5276790703651388,0,0.11803849041461945
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEF2D,-2.7255673579291035,0,0.020266078412532806
MEIS1,0.5883667119344997,0,0.09355473518371582
MEIS1,0.5883667119344997,0,0.09355473518371582
MEIS2,1.9589468335540632,0,0.19503581523895264
MEN1,3.58551135949024,1,0.005236877128481865
MEOX1,-0.4279198698491239,0,0.01119015272706747
MEOX1,-0.4279198698491239,0,0.01119015272706747
MEOX2,-1.3890299424613377,0,0.08134380728006363
MEOX2,-1.3890299424613377,0,0.08134380728006363
MEOX2,-1.3890299424613377,0,0.08134380728006363
MERTK,-2.4064593759831556,3,-0.16256742179393768
MET,0.2020972637587425,2,-0.4458596706390381
METTL21C,-0.3743180686511057,3,0.2954387962818146
MFAP2,-0.33557875229734474,1,-0.2461678385734558
MFAP5,-0.33557875229734474,1,-0.10369447618722916
MFN1,0.8653208744481448,3,0.021123209968209267
MFNG,-0.33557875229734474,1,-0.07321233302354813
MIB1,0.37699633805456395,2,0.08163825422525406
MIB2,0.09151661640226808,2,-0.030635112896561623
MID1,-0.12473212962807541,2,0.005356593057513237
MIF,-0.9077570919399179,3,-0.22084468603134155
MINK1,-3.486494789085338,2,0.05785156041383743
MIR17HG,1.2836541170758644,1,NA
MIR22HG,1.0926208436578406,1,NA
MITF,-3.964519858600154,0,-0.14645454287528992
MITF,-3.964519858600154,0,-0.14645454287528992
MITF,-3.964519858600154,0,-0.14645454287528992
MITF,-3.964519858600154,0,-0.14645454287528992
MITF,-3.964519858600154,0,-0.14645454287528992
MITF,-3.964519858600154,0,-0.14645454287528992
MITF,-3.964519858600154,0,-0.14645454287528992
MITF,-3.964519858600154,0,-0.14645454287528992
MKNK1,-1.5216661521329764,2,-0.0825079157948494
MKNK2,-1.5216661521329764,2,-0.19048602879047394
MKRN1,2.084887405738716,1,0.01412186399102211
MLH1,-0.01524384406111156,2,-0.029193395748734474
MLH1_PMS2,0.188487643937095,2,NA
MLLT11,-0.72638399536814,1,0.31590208411216736
MLNR,-0.7558777501855279,3,0.046118393540382385
MLXIPL,-0.94099548444307,0,0.15227581560611725
MLXIPL,-0.94099548444307,0,0.15227581560611725
MMP14,-0.6873391710135497,2,-0.3915470242500305
MMP2,-2.448010960101579,2,-0.08568798005580902
MMP25,-1.4900141997874297,3,-0.08848586678504944
MMP26,-0.3845737149716818,3,0.005235896445810795
MMP3,-2.701678844130876,3,-0.3229212760925293
MMP7,-2.0970973324212157,3,-0.6440532207489014
MMP9,-0.907298534805373,2,-0.285488098859787
MN1,-0.6332149449467198,1,0.26918548345565796
MNAT1,-1.6766334685090942,1,0.039731647819280624
MNT,0.39837108977593316,0,-0.04637710005044937
MNX1,0.8947334550730446,0,0.31220656633377075
MOB1A,1.0053355913304356,2,-0.15424266457557678
MOB1B,1.0053355913304356,2,-0.009993129409849644
MOS,0.2156266259911006,2,0.019741563126444817
MOV10,-1.974281049253463,2,-0.13042815029621124
MPG,1.7351829639880416,1,-0.09300204366445541
MPL,-3.310187526017246,2,0.038914430886507034
MRE11,0.19684771644662286,3,0.03336086496710777
MRE11_NBN_RAD50,-1.7631960826379132,2,NA
MRGPRX1,-1.8628360601676752,3,0.03063287027180195
MRGPRX2,-1.8628360601676752,3,-0.014264032244682312
MRTFA,-1.0729156952456673,1,-0.02199086733162403
MRTFB,-1.0729156952456673,1,-0.026763126254081726
MSC,0.24411449547077152,0,-0.2548326849937439
MSH2,-1.2948020575222916,2,0.08210716396570206
MSH2_MSH6,-0.6032656552422386,2,NA
MSH6,-0.8374844554739117,2,0.0028629805892705917
MSI1,0.37879908761508063,2,0.10862456262111664
MSL2,2.084887405738716,1,0.0380554124712944
MST1,-0.5494441934985237,2,-0.008314516395330429
MST1R,0.24263587343589993,2,0.15811537206172943
MSTN,-1.3981547118992248,2,0.2213963270187378
MSX1,1.2379415258727395,0,-0.04477008804678917
MSX2,1.2898735767133669,0,-0.07545676082372665
MT3,-1.5670932762781928,1,0.006634960416704416
MTA1,-3.144280726069841,0,0.04452233016490936
MTA2,2.084887405738716,1,0.02329893596470356
MTA3,0.4452751056079446,0,0.13600921630859375
MTCP1,0.46948760825031,2,-0.08526430279016495
MTMR3,1.0433484747563513,2,0.03294965624809265
MTMR4,-3.1381844820466367,1,0.051446788012981415
MTNR1A,-3.1615091897608747,2,0.06367725878953934
MTNR1B,-2.178482054073793,3,-0.10003390908241272
MTOR,-3.103682720025378,1,0.027645085006952286
MTSS1,0.3731309852134025,1,0.20886167883872986
MTX1_MTX2_SAMM50,0.4865562574067948,2,NA
MUC1,-0.6587034268736041,1,-0.22219137847423553
MUC12,-4.008760101184255,1,-0.2323569357395172
MUL1,0.28385728929932275,2,-0.059794243425130844
MUTYH,-0.3767911905867902,2,0.04039822518825531
MVD,-1.7052626275791138,2,0.07149005681276321
MXD1,1.3736790404438552,0,-0.17676705121994019
MXD1,1.3736790404438552,0,-0.17676705121994019
MXD1,1.3736790404438552,0,-0.17676705121994019
MXD1,1.3736790404438552,0,-0.17676705121994019
MXD1,1.3736790404438552,0,-0.17676705121994019
MXI1,-1.2841385377407986,0,0.10782573372125626
MXI1,-1.2841385377407986,0,0.10782573372125626
MYB,-8.091581363899039,0,-0.020293034613132477
MYBL1,-1.2168605992120212,0,0.076836958527565
MYBL1,-1.2168605992120212,0,0.076836958527565
MYBL2,-0.9371027460987891,0,-0.009805475361645222
MYC,-7.202073478943131,0,-0.29381781816482544
MYC_ZBTB17,-1.2573689130069896,3,NA
MYCBP,-2.0701976452629145,1,-0.09576977044343948
MYCBP2,2.487658639298916,1,0.10102761536836624
MYCN,-2.084887405738716,1,0.5176968574523926
MYD88,0.10485559243042479,2,-0.19319969415664673
MYF5,-2.385238443117279,0,-0.045826397836208344
MYF5,-2.385238443117279,0,-0.045826397836208344
MYF5,-2.385238443117279,0,-0.045826397836208344
MYF6,-0.1049763021073605,0,-0.0802084356546402
MYLK2,1.1213509106117887,1,0.0935596227645874
MYLK3,1.1213509106117887,1,0.03302324563264847
MYO1E,0.548092858468805,3,-0.19404356181621552
MYO5A,0.23680223168771397,2,0.14394891262054443
MYO9A,0.261305403687308,3,0.07007569074630737
MYO9B,1.7052626275791138,2,-0.0923062190413475
MYOCD,-1.0729156952456673,1,0.055219173431396484
MYOD1,-0.5372760022812436,0,0.006439178716391325
MYOG,0.5575542320086723,0,-0.012503575533628464
MYRIP,0.08399135917289624,2,0.2580175995826721
MYT1,1.009385393013267,2,0.6330745816230774
MYT1L,1.3782548867498696,2,0.516140341758728
MZF1,-1.8326763975553388,0,-0.029635602608323097
N4BP1,-0.7121979592270222,2,-0.022228235378861427
NAA10,-3.319645596955991,1,-0.08098028600215912
NAA10_NAA15,3.319645596955991,1,NA
NAB1,1.219364751958802,1,0.04171216860413551
NAB2,2.2385482040937905,0,-0.1292593628168106
NACC1,0.6847601638327805,0,-0.029050463810563087
NAE1_UBA3,0.8429065624570522,2,NA
NAIP,-1.406650145281867,2,-0.14639100432395935
NAMPT,-1.116354706760921,2,-0.4949425160884857
NANOG,0.5509818869157525,0,-0.029311008751392365
NANOG,0.5509818869157525,0,-0.029311008751392365
NANOG,0.5509818869157525,0,-0.029311008751392365
NANOG,0.5509818869157525,0,-0.029311008751392365
NANOG,0.5509818869157525,0,-0.029311008751392365
NANOG,0.5509818869157525,0,-0.029311008751392365
NANOG,0.5509818869157525,0,-0.029311008751392365
NANOG,0.5509818869157525,0,-0.029311008751392365
NANOG,0.5509818869157525,0,-0.029311008751392365
NANOS1,-0.2753420507815899,2,0.1709561049938202
NBEA,0.33557875229734474,1,0.3104308545589447
NBEAL2,-0.9565317637160381,3,-0.14408329129219055
NBR1,-0.06342485951525592,3,0.041416872292757034
NCAM1,1.519720286819345,3,0.3527644872665405
NCBP1,-0.9319930817178372,1,0.034209009259939194
NCK1,0.35632949636106365,2,-0.07158937305212021
NCK2,0.35632949636106365,2,-0.05796470120549202
NCL,1.6080769585156711,1,-0.005844790022820234
NCOA1,-3.266403903507508,0,0.11717270314693451
NCOA2,-1.573772263498882,0,0.06499465554952621
NCOA3,0.13102558766037958,2,-0.026660718023777008
NCOA4,-0.7617162361100963,1,-0.014343112707138062
NCOA6,-0.4287525905887598,0,0.02266550622880459
NCOR1,3.8825873910300497,0,0.035474542528390884
NCOR2,2.785134397953555,0,-0.06964117288589478
NCOR2_RBPJ,0.33557875229734474,1,NA
NCS1,0.8374844554739209,2,0.3210028111934662
NCSTN,0.4386411594583156,2,-0.1099737137556076
NDFIP1,1.7620376277938208,3,0.035546984523534775
NDN,-0.06134496288258459,1,0.15346074104309082
NDP,-1.2892333986314115,3,-0.041507769376039505
NECAP1,-0.16480269088048097,3,0.12443038821220398
NEDD4,2.085278408406965,2,-0.12802167236804962
NEDD4L,4.210790534134207,1,0.1726405769586563
NEDD9,0.06669895733727028,3,-0.1796281933784485
NEK11,-1.0469579694833167,3,-0.04254047945141792
NEK2,-0.7864276440726885,1,0.003227147040888667
NEK6,0.46032797943827947,2,-0.15462030470371246
NEK9,0.5949523779546803,3,-0.03683149814605713
NEO1,-0.47026861844586515,2,0.09667710959911346
NET1,-0.261305403687308,3,0.19684040546417236
NEURL1,0.09151661640226808,2,0.6979774236679077
NEUROD1,2.0886886237853957,0,0.2506691515445709
NF1,-0.723734987406961,3,0.12896648049354553
NF2,0.5033267180930309,2,0.006761432159692049
NFASC,0.7576620080381513,3,0.06495657563209534
NFAT5,-2.61135035773827,0,-0.06478595733642578
NFAT5,-2.61135035773827,0,-0.06478595733642578
NFAT5,-2.61135035773827,0,-0.06478595733642578
NFAT5,-2.61135035773827,0,-0.06478595733642578
NFAT5,-2.61135035773827,0,-0.06478595733642578
NFAT5,-2.61135035773827,0,-0.06478595733642578
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC1,-6.876978631703922,0,-0.0927392765879631
NFATC2,-6.504574374604252,0,-0.26352202892303467
NFATC3,-2.3426441246030807,0,-0.0071136136539280415
NFATC3,-2.3426441246030807,0,-0.0071136136539280415
NFATC3,-2.3426441246030807,0,-0.0071136136539280415
NFATC3,-2.3426441246030807,0,-0.0071136136539280415
NFATC3,-2.3426441246030807,0,-0.0071136136539280415
NFATC3,-2.3426441246030807,0,-0.0071136136539280415
NFATC3,-2.3426441246030807,0,-0.0071136136539280415
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFATC4,-1.422096769366577,0,-0.1028701588511467
NFE2L1,-0.693661229199101,0,-0.076921246945858
NFE2L2,-5.834481078352176,0,-0.13695044815540314
NFIA,-0.020381931465025295,0,0.2700919508934021
NFIB,1.8761969750876721,0,0.2162240892648697
NFIC,-2.7552481213261335,0,-0.11722882837057114
NFIL3,-1.3011520506597987,0,-0.1796126514673233
NFIX,1.1232631743641615,0,0.16042034327983856
NFIX,1.1232631743641615,0,0.16042034327983856
NFIX_PRKCQ,0.464743346140008,2,NA
NFKB1,-11.99044802442774,0,-0.19185343384742737
NFKB1_RELA,-4.781595373570355,1,NA
NFKB2,-5.867488638327678,0,-0.31410735845565796
NFKBIA,2.277065788216301,2,-0.2620179057121277
NFKBIB,3.8594533147858243,1,-0.04843173921108246
NFKBIE,3.8531159100926926,1,-0.13952457904815674
NFKBIZ,3.7137010012612395,1,-0.4371574819087982
NFX1,-1.6798342858479614,0,-0.04761117696762085
NFYA,-1.1731320048799756,0,0.03497856855392456
NFYA_NFYB_NFYC,-0.10485211206564,1,NA
NFYB,-2.3826861746890153,0,0.0633951798081398
NFYB,-2.3826861746890153,0,0.0633951798081398
NFYC,-2.0483933327093675,0,-0.0032224045135080814
NFYC,-2.0483933327093675,0,-0.0032224045135080814
NGEF,-0.261305403687308,3,0.3561972677707672
NGF,0.3025257605151035,2,-0.19767150282859802
NGLY1,0.5856280533602467,2,-0.05555270239710808
NHLH2,2.027083430953218,0,0.2558293342590332
NHLH2,2.027083430953218,0,0.2558293342590332
NHLRC1,-0.29783132421337816,2,0.1691090315580368
NID1,-0.14780742585787696,2,-0.1686345338821411
NIN,2.2270802184081977,2,0.08109091967344284
NKD1,0.7864276440726885,1,0.477211594581604
NKIRAS1,1.9002905946455455,3,0.16677595674991608
NKIRAS2,2.3274460977647893,2,3.870862128678709e-4
NKRF,-2.357339400425507,0,0.06510620564222336
NKX2-1,-0.8236486690406752,0,0.06528012454509735
NKX2-1,-0.8236486690406752,0,0.06528012454509735
NKX2-1,-0.8236486690406752,0,0.06528012454509735
NKX2-2,3.5465766270589967,0,0.17513339221477509
NKX2-5,-1.6678925047467192,0,-0.1665855348110199
NKX2-5,-1.6678925047467192,0,-0.1665855348110199
NKX2-5,-1.6678925047467192,0,-0.1665855348110199
NKX3-1,-1.6810158783855254,0,-0.23801963031291962
NKX6-1,0.3917453361589173,0,-0.02628684602677822
NLGN2,1.762037627793808,3,0.1548376828432083
NLK,0.4523083033754131,1,0.11845873296260834
NLRC4,-0.18824427278876543,2,-0.2373504340648651
NLRX1,-0.5633738038585782,2,-0.029409734532237053
NMBR,-1.5355343287010752,3,0.2149401307106018
NMI,-2.7879865304993445,1,-0.21609923243522644
NMUR1,0.7777629355591879,3,-0.09500402212142944
NMUR2,-1.3264247812240675,3,0.5372214317321777
NOD1,-3.488574775468999,2,-0.18147270381450653
NOD2,-5.383250449942921,2,-0.3703233599662781
NODAL,-1.9815511379024917,2,0.23535186052322388
NOG,-0.07958064697776847,2,0.11181709170341492
NOL3,-0.9774019216703601,2,-0.17713052034378052
NOLC1,-2.084887405738716,1,0.044874969869852066
NONO,0.6993720679909406,0,-0.0117651941254735
NOS1,-0.2753420507815899,2,0.615848183631897
NOSIP,-0.12473212962807541,2,-0.009923725388944149
NOTCH1,-2.4655774654312874,0,0.10903728008270264
NOTCH1_RBPJ,-0.003578702419393576,1,NA
NOTCH2,-0.0530553390895437,1,-0.06747521460056305
NOTCH3,-0.0530553390895437,1,-0.13870714604854584
NOTCH4,-0.0530553390895437,1,0.007703694049268961
NPAS2,0.2680482147715516,0,-0.17610850930213928
NPAT,0.32117924241149903,1,0.06137293949723244
NPBWR1,-1.8494847257682756,3,NA
NPFFR1,-2.178482054073793,3,0.014276520349085331
NPFFR2,-2.178482054073793,3,0.14312613010406494
NPM1,-1.8523338479341975,0,-0.12735949456691742
NPNT,-0.005981297060165518,3,-0.05130140855908394
NPTX1,-0.8374844554739255,2,0.6145173907279968
NR0B1,1.099169221902918,0,0.19650523364543915
NR0B2,2.4843082442915576,0,-0.016554243862628937
NR1D1,1.4999147438719989,0,-0.04094323143362999
NR1D2,0.2463298613720243,1,0.09715823829174042
NR1H2,-1.4355236623097356,0,-0.049004778265953064
NR1H3,-3.674165172736062,0,-0.2024800330400467
NR1H4,-1.559252277755046,0,0.21611805260181427
NR1H4,-1.559252277755046,0,0.21611805260181427
NR1H4,-1.559252277755046,0,0.21611805260181427
NR1I2,-1.7770425587417353,0,-0.10436450690031052
NR1I3,0.02062355964598753,0,0.07066570222377777
NR2C1,-1.4356045474912151,1,0.03823745250701904
NR2C2,-4.18416105241116,0,0.06509172171354294
NR2E3,0.27645726778411805,0,0.14024746417999268
NR2F1,-2.1840330877571796,0,0.05184784531593323
NR2F2,-0.9365444465883056,0,-0.006379930768162012
NR2F6,0.46691295927272713,0,-0.12810812890529633
NR3C1,-3.5965406115525145,0,-0.038318827748298645
NR3C2,-4.933635880990959,0,0.2905672788619995
NR4A1,-0.061370135737448546,0,0.007031291723251343
NR4A2,1.4666619017094364,0,-0.14189843833446503
NR4A3,-1.8338335015224845,0,-0.10455749183893204
NR5A1,-1.3938089051418374,0,0.07228732109069824
NR5A1,-1.3938089051418374,0,0.07228732109069824
NR5A1,-1.3938089051418374,0,0.07228732109069824
NR5A1,-1.3938089051418374,0,0.07228732109069824
NR5A2,-1.00956050664004,0,-0.14137405157089233
NR5A2,-1.00956050664004,0,-0.14137405157089233
NR5A2,-1.00956050664004,0,-0.14137405157089233
NR5A2,-1.00956050664004,0,-0.14137405157089233
NRARP,-0.26776340323705633,2,0.18424849212169647
NRAS,-0.31702294502821854,3,-0.04357202351093292
NRBF2,-1.1768257403911684,3,-0.15917912125587463
NRCAM,0.7576620080381513,3,-0.08982181549072266
NRF1,1.3056816293001519,0,0.027596263214945793
NRG1,-2.421714513078758,0,-0.049226898699998856
NRG2,-1.348190129900975,2,0.1775054633617401
NRG3,-2.763743671457041,2,0.5057837963104248
NRG4,-1.348190129900975,2,0.1099085658788681
NRIP1,-1.6803451735484913,1,-0.17397192120552063
NRL,-1.001058460129567,0,0.1372458040714264
NRTN,-1.7052626275791132,2,-0.16034650802612305
NRXN1,-0.5674868661925266,3,0.7067228555679321
NRXN2,-0.5674868661925266,3,0.5489518642425537
NRXN3,-0.5674868661925266,3,0.37094756960868835
NSD1,-4.082877281375228,1,0.026544280350208282
NSD2,-1.4356045474912151,1,0.11325334012508392
NSD3,-2.2795988412884456,1,0.10092859715223312
NTF3,0.3025257605151035,2,-0.09359925240278244
NTF4,0.3025257605151035,2,-0.1807333081960678
NTN1,-1.0373878361230788,2,-0.13593553006649017
NTN3,0.3025257605151052,2,0.07660865783691406
NTN4,-0.07158181068828379,3,0.1405261904001236
NTRK1,0.06189728963522878,1,-0.25899484753608704
NTRK2,0.9009246745226459,2,0.23283423483371735
NTRK3,0.6400128250602463,2,0.48460114002227783
NUAK1,-2.084887405738716,1,0.1021319255232811
NUAK2,-0.32803506379588254,2,-0.11897984147071838
NUDT3,0.23343349693214907,2,0.1815231591463089
NUMA1,1.9407616227202042,2,0.032330919057130814
NUMB,-1.2215149379198686,1,-0.0912712961435318
NUMBL,0.7121979592270222,2,-0.02998986840248108
NUP153,-3.7176632150605964,1,0.0020347179379314184
NUP214,-3.7176632150605964,1,0.009942286647856236
OFD1,-0.1817567861214908,3,-0.023754505440592766
OGT,0.18795844508022827,1,0.008378873579204082
ONECUT1,0.004465267275870803,0,0.13903246819972992
OPHN1,-1.7052626275791138,2,0.12958450615406036
OPRD1,-1.260655376845782,3,0.45731380581855774
OPRK1,-1.260655376845782,3,0.28943997621536255
OPRL1,-1.260655376845782,3,0.17556200921535492
OPRM1,-1.260655376845782,3,0.3679843842983246
OS9,2.892915076187762,2,-0.09383786469697952
OSM,-4.071809639183088,3,-0.3994225561618805
OSMR,-3.370490889783969,2,-0.3642353415489197
OTUB1,-1.1099300519698154,2,0.03831910714507103
OTUB2,-1.1099300519698154,2,0.03362075611948967
OTUD5,0.45946182746444086,3,-0.010139263235032558
OTUD7A,0.0548929417616109,3,0.529902458190918
OTUD7B,0.0548929417616109,3,0.04092741012573242
OTULIN,0.9762228280138546,3,-0.11747076362371445
OTX2,1.325941781551206,0,-0.054940108209848404
OTX2,1.325941781551206,0,-0.054940108209848404
OTX2,1.325941781551206,0,-0.054940108209848404
OTX2,1.325941781551206,0,-0.054940108209848404
OXGR1,-1.8628360601676752,3,0.10203433781862259
OXSR1,-0.35632949636106365,2,-0.08598507940769196
OXTR,-1.439106333375382,3,-0.12935784459114075
P03186_RPS27A,0.687339171013559,2,NA
P03186_UBA52,0.687339171013559,2,NA
P03186_UBB,0.687339171013559,2,NA
P03186_UBE2I,0.687339171013559,2,NA
P03200_RPS27A,0.687339171013559,2,NA
P03200_UBA52,0.687339171013559,2,NA
P03200_UBB,0.687339171013559,2,NA
P03200_UBE2I,0.687339171013559,2,NA
P03205_RPS27A,0.687339171013559,2,NA
P03205_UBA52,0.687339171013559,2,NA
P03205_UBB,0.687339171013559,2,NA
P03205_UBE2I,0.687339171013559,2,NA
P03206_RPS27A,0.687339171013559,2,NA
P03206_UBA52,0.687339171013559,2,NA
P03206_UBB,0.687339171013559,2,NA
P03206_UBE2I,0.687339171013559,2,NA
P03209_RPS27A,0.687339171013559,2,NA
P03209_UBA52,0.687339171013559,2,NA
P03209_UBB,0.687339171013559,2,NA
P03209_UBE2I,0.687339171013559,2,NA
P03211_RPS27A,0.687339171013559,2,NA
P03211_UBA52,0.687339171013559,2,NA
P03211_UBB,0.687339171013559,2,NA
P03211_UBE2I,0.687339171013559,2,NA
P03212_RPS27A,0.687339171013559,2,NA
P03212_UBA52,0.687339171013559,2,NA
P03212_UBB,0.687339171013559,2,NA
P03212_UBE2I,0.687339171013559,2,NA
P03217_RPS27A,0.687339171013559,2,NA
P03217_UBA52,0.687339171013559,2,NA
P03217_UBB,0.687339171013559,2,NA
P03217_UBE2I,0.687339171013559,2,NA
P03231_RPS27A,0.687339171013559,2,NA
P03231_UBA52,0.687339171013559,2,NA
P03231_UBB,0.687339171013559,2,NA
P03231_UBE2I,0.687339171013559,2,NA
P0C725_RPS27A,0.687339171013559,2,NA
P0C725_UBA52,0.687339171013559,2,NA
P0C725_UBB,0.687339171013559,2,NA
P0C725_UBE2I,0.687339171013559,2,NA
P0DTC2_RPS27A,0.687339171013559,2,NA
P0DTC2_UBA52,0.687339171013559,2,NA
P0DTC2_UBB,0.687339171013559,2,NA
P0DTC2_UBE2I,0.687339171013559,2,NA
P13288_RPS27A,0.687339171013559,2,NA
P13288_UBA52,0.687339171013559,2,NA
P13288_UBB,0.687339171013559,2,NA
P13288_UBE2I,0.687339171013559,2,NA
P2RY1,-2.1086438208552343,3,-0.04188908264040947
P2RY10,-1.6090710862049278,3,-0.08804123848676682
P2RY11,-1.8628360601676752,3,-0.05707994103431702
P2RY12,-2.178482054073793,3,0.2849886417388916
P2RY13,-0.0900638995851147,3,-0.032903119921684265
P2RY14,-2.178482054073793,3,0.0014382743975147605
P2RY2,-0.798065711288811,3,0.008578023873269558
